customer_id,age,sex,employment_type,employment_years,monthly_income,cibil_score,past_loans,on_time_payments,late_payments,defaults,existing_loans,existing_emi,credit_utilization,dti_ratio,bank_balance,savings_balance,new_loan_amount,loan_duration_months,loan_purpose,identity_verified,address_verified,employment_verified,background_verified,collateral_available,credit_risk
CUST100180,61,male,salaried,8.3,90800,644,2,32,2,0,0,26800.0,0.743,0.623,244400.0,210700.0,356900,12,home,1,1,1,1,0,0
CUST100181,34,male,salaried,8.7,126400,723,1,10,1,0,0,19300.0,0.283,0.236,461600.0,392000.0,507900,48,personal,1,1,1,1,1,1
CUST100182,62,female,salaried,4.7,35500,690,3,42,3,0,0,10500.0,0.387,0.416,93000.0,21600.0,153400,36,home_improvement,1,1,1,1,1,0
CUST100183,28,male,salaried,0.9,31300,657,0,0,0,0,2,0.0,0.425,0.071,189000.0,99400.0,107000,48,vehicle,1,1,1,1,0,0
CUST100184,29,male,salaried,5.1,101500,742,4,74,2,0,0,26900.0,0.605,0.38,453500.0,264900.0,281200,24,vehicle,1,1,1,1,1,1
CUST100185,32,female,salaried,5.5,95800,686,3,56,4,0,2,12800.0,0.276,0.614,380900.0,258500.0,552800,12,education,1,1,1,1,1,0
CUST100186,63,male,salaried,7.3,44700,759,3,50,4,0,3,14000.0,0.315,0.66,275400.0,78300.0,185800,12,personal,1,1,0,1,1,0
CUST100187,32,male,business,23.5,97200,706,6,123,3,0,0,23200.0,0.411,0.412,434100.0,126400.0,404700,24,personal,1,1,1,1,0,1
CUST100188,56,female,salaried,8.0,34800,695,2,35,1,0,3,4600.0,0.362,0.278,46100.0,34300.0,183200,36,business,1,0,0,1,1,0
CUST100189,47,male,salaried,7.1,35100,675,4,80,8,0,1,12200.0,0.142,0.369,22800.0,17200.0,45700,60,medical,1,1,1,1,0,0
CUST100190,49,female,business,7.6,72500,650,4,78,10,0,1,12300.0,0.677,0.69,80800.0,54200.0,453100,12,consumer,1,1,1,1,1,0
CUST100191,24,female,salaried,18.4,25900,721,2,24,0,0,5,6800.0,0.348,0.514,17900.0,13100.0,156100,24,business,1,1,1,1,0,0
CUST100192,50,male,salaried,7.4,74800,685,1,23,1,0,0,7300.0,0.25,0.121,69600.0,22600.0,63300,36,home,1,1,1,1,0,1
CUST100193,24,female,salaried,4.3,28200,671,6,61,5,0,1,5500.0,0.291,0.278,93200.0,75700.0,83900,36,vehicle,1,1,1,1,0,0
CUST100194,45,female,salaried,8.0,195800,794,2,31,1,0,4,56900.0,0.662,0.37,723800.0,546200.0,743000,48,personal,1,1,1,1,1,1
CUST100195,56,male,salaried,3.6,69400,700,2,43,1,0,4,9600.0,0.438,0.198,400800.0,323700.0,248000,60,personal,1,1,1,1,0,1
CUST100196,62,female,salaried,6.7,38700,602,4,45,3,0,0,400.0,0.096,0.099,106400.0,33500.0,206100,60,consumer,1,1,1,1,0,0
CUST100197,65,male,salaried,9.1,28400,745,3,69,0,0,0,9000.0,0.392,0.474,88900.0,33600.0,161100,36,vehicle,1,1,1,1,1,1
CUST100198,31,female,salaried,16.5,34900,729,5,55,0,0,0,9600.0,0.125,0.366,59800.0,14700.0,152900,48,personal,1,1,1,1,0,1
CUST100199,55,female,salaried,11.4,76500,721,4,80,0,0,0,3400.0,0.209,0.083,285700.0,119700.0,106000,36,home_improvement,1,1,1,1,0,1
CUST100200,47,male,contract,7.9,35200,613,3,47,7,0,2,9900.0,0.411,0.333,26000.0,,65400,36,education,1,1,1,1,0,0
CUST100201,54,female,salaried,7.7,45800,667,3,47,4,0,1,14300.0,0.578,0.449,74200.0,17500.0,300800,48,personal,1,1,1,1,1,0
CUST100202,57,male,self_employed,12.2,74700,731,3,38,1,0,0,20000.0,0.31,0.39,363800.0,278400.0,328700,36,vehicle,1,1,1,0,0,1
CUST100203,42,male,self_employed,16.1,109400,710,3,60,3,0,1,4900.0,0.211,0.191,210800.0,177800.0,576000,36,vehicle,1,1,0,1,1,1
CUST100204,27,female,business,6.1,32500,637,7,107,19,0,0,5800.0,0.147,0.336,147600.0,53300.0,183800,36,home,1,1,1,1,0,0
CUST100205,56,female,salaried,6.6,108400,712,5,99,6,0,0,29500.0,0.145,0.439,589500.0,495900.0,217500,12,consumer,1,1,1,1,1,1
CUST100206,48,male,salaried,8.1,21700,677,3,54,6,0,0,2400.0,0.361,0.25,0.0,0.0,109100,36,home_improvement,1,1,1,1,1,0
CUST100207,27,female,business,6.7,104500,651,3,46,5,0,4,13100.0,0.35,0.194,224200.0,144900.0,129900,18,medical,0,1,1,1,0,0
CUST100208,39,male,self_employed,2.9,70300,692,4,80,4,0,3,21900.0,0.635,0.435,453400.0,109300.0,208400,24,vehicle,1,1,1,1,0,0
CUST100209,27,female,self_employed,10.6,33200,665,1,17,1,0,2,0.0,0.245,0.052,224300.0,179400.0,62700,36,education,1,1,1,1,1,1
CUST100210,55,female,self_employed,6.9,24700,609,1,20,4,0,1,4300.0,0.549,0.245,96100.0,41000.0,42200,24,home_improvement,1,1,1,1,0,0
CUST100211,36,female,self_employed,3.0,58600,645,3,27,3,0,0,1800.0,0.056,0.092,213300.0,82300.0,214900,60,consumer,1,1,1,1,0,0
CUST100212,24,male,business,5.3,54600,711,0,0,0,0,0,14900.0,0.477,0.494,22900.0,17700.0,217200,18,consumer,1,1,1,1,0,0
CUST100213,33,female,business,6.7,32200,628,2,19,1,0,1,11300.0,0.392,0.667,87000.0,35700.0,61000,6,home_improvement,1,1,1,1,0,0
CUST100214,48,male,contract,1.9,80800,754,3,41,1,0,3,18400.0,0.876,0.363,22900.0,7000.0,393100,36,home_improvement,1,1,1,1,1,1
CUST100215,47,male,contract,7.9,30700,654,4,67,5,0,0,1700.0,0.23,0.161,176000.0,138400.0,155600,48,home,1,1,1,1,0,0
CUST100216,59,male,salaried,4.0,27600,670,0,0,0,0,0,8400.0,0.213,0.453,38300.0,30000.0,147900,36,personal,1,1,1,1,1,0
CUST100217,37,male,business,8.7,86400,710,1,15,1,0,3,9300.0,0.232,0.152,396400.0,266700.0,138200,36,home_improvement,1,1,1,1,1,1
CUST100218,49,female,salaried,4.6,95900,617,5,51,4,0,0,29900.0,0.594,0.397,604600.0,530100.0,392400,48,education,1,1,1,1,1,0
CUST100219,63,female,salaried,8.3,77200,714,3,61,2,0,2,18900.0,0.313,0.368,299100.0,188900.0,341400,36,business,1,1,1,1,0,1
CUST100220,35,male,self_employed,10.9,138300,705,6,115,5,0,1,51900.0,0.424,0.442,681500.0,245000.0,330200,36,vehicle,1,1,1,1,1,1
CUST100221,22,female,contract,5.7,188500,708,5,86,4,0,1,66700.0,0.43,0.456,1004100.0,553600.0,463400,24,vehicle,1,1,1,1,0,1
CUST100222,50,male,self_employed,10.3,51700,610,1,14,1,0,0,13600.0,0.096,0.426,298400.0,111200.0,302600,36,personal,1,1,1,1,1,0
CUST100223,48,female,business,15.3,55800,743,4,80,4,0,1,9000.0,0.541,0.562,286600.0,181000.0,268200,12,personal,1,1,1,1,1,1
CUST100224,36,male,salaried,3.5,71900,663,2,36,6,0,4,12400.0,0.537,0.456,103700.0,38400.0,490100,24,vehicle,1,1,1,1,0,0
CUST100225,46,male,salaried,11.2,76400,681,3,41,1,0,1,11800.0,0.616,0.261,445000.0,374300.0,146700,18,home_improvement,1,1,1,1,1,1
CUST100226,51,male,salaried,10.1,69500,706,4,83,1,0,1,14900.0,0.559,0.604,215600.0,119400.0,162600,6,business,1,1,1,1,0,1
CUST100227,57,male,contract,3.4,24500,724,4,73,3,0,1,2900.0,0.405,0.315,99800.0,71500.0,115400,24,business,1,1,1,1,0,0
CUST100228,26,male,contract,8.0,65000,746,4,87,5,1,1,15600.0,0.185,0.308,96000.0,40500.0,211800,48,vehicle,1,1,1,1,1,0
CUST100229,42,male,contract,3.9,57100,657,4,56,0,0,1,8100.0,0.192,0.182,133600.0,47900.0,136500,60,personal,1,1,1,1,0,0
CUST100230,33,male,salaried,9.6,18100,624,1,19,4,0,2,6000.0,0.711,0.498,60400.0,31500.0,108200,36,home_improvement,1,1,1,1,1,0
CUST100231,36,male,salaried,5.6,59600,671,1,10,1,0,2,21400.0,0.461,0.662,282600.0,166500.0,325500,18,business,1,1,1,1,0,0
CUST100232,22,male,salaried,1.0,47000,688,1,12,0,0,0,14200.0,0.366,0.605,91900.0,21000.0,171000,12,personal,1,1,1,1,1,0
CUST100233,39,male,salaried,6.4,49100,665,5,111,9,0,2,11000.0,0.236,0.372,240900.0,72100.0,260900,36,education,1,0,1,1,1,0
CUST100234,24,female,salaried,4.3,21500,661,3,69,3,0,0,9200.0,0.246,0.492,52500.0,21800.0,66200,48,business,1,1,1,1,1,0
CUST100235,62,male,salaried,1.8,24300,685,2,41,1,0,3,11500.0,0.239,0.593,55200.0,41000.0,139400,48,personal,1,1,1,1,1,0
CUST100236,45,male,salaried,4.4,38000,635,4,71,5,0,2,8100.0,0.22,0.224,220400.0,179600.0,20000,48,home_improvement,1,1,1,1,0,0
CUST100237,39,female,self_employed,4.8,51200,690,2,25,1,0,2,6400.0,0.418,0.916,252900.0,164300.0,242900,6,vehicle,1,1,1,1,0,0
CUST100238,31,female,self_employed,9.5,94900,825,3,33,0,0,1,17800.0,0.388,0.488,368100.0,233100.0,684400,24,personal,1,1,1,1,0,1
CUST100239,63,male,business,16.1,35700,785,0,0,0,0,2,1800.0,0.806,0.267,56500.0,43800.0,92800,12,consumer,1,1,1,1,0,1
CUST100240,44,female,salaried,4.1,98200,684,3,49,2,0,3,18400.0,0.254,0.322,409600.0,82300.0,477700,36,consumer,1,1,1,1,1,1
CUST100241,65,female,salaried,3.8,21700,682,5,49,1,0,3,0.0,0.271,0.285,120700.0,33400.0,74200,12,education,1,1,1,1,0,0
CUST100242,50,female,self_employed,15.6,115800,755,2,39,1,0,4,17900.0,0.399,0.188,525400.0,320100.0,140200,36,personal,1,0,1,1,1,1
CUST100243,65,female,self_employed,10.9,50800,668,2,24,0,0,2,7700.0,0.225,0.229,258300.0,227500.0,188400,48,personal,1,1,1,1,1,1
CUST100244,60,female,salaried,12.6,67300,728,6,141,3,0,2,27300.0,0.245,0.558,368100.0,187200.0,368400,36,education,1,1,1,1,1,1
CUST100245,54,male,salaried,7.1,120100,765,1,19,0,0,2,35400.0,0.874,0.411,519900.0,246300.0,504300,36,medical,1,1,1,1,0,1
CUST100246,36,female,salaried,4.6,40900,706,4,73,3,0,0,9500.0,0.079,0.269,196200.0,115500.0,108400,72,vehicle,1,1,1,1,1,1
CUST100247,55,male,salaried,3.5,75500,706,4,85,7,0,2,20900.0,0.241,0.349,100900.0,80600.0,195900,36,business,1,1,1,1,1,1
CUST100248,35,male,salaried,2.7,65700,702,2,24,2,0,3,27600.0,0.577,0.588,446200.0,367100.0,199000,18,personal,1,1,1,1,1,0
CUST100249,59,male,business,8.5,54100,736,3,69,3,0,2,10600.0,0.151,0.47,89200.0,26900.0,355500,24,consumer,1,1,1,1,1,1
CUST100250,35,male,contract,3.1,56700,725,2,21,1,0,1,10100.0,0.49,0.263,345400.0,287000.0,289600,60,medical,1,1,1,1,1,1
CUST100251,24,male,contract,8.6,31600,721,4,65,7,0,1,16900.0,0.38,0.852,84600.0,45300.0,120100,12,personal,1,1,1,1,0,0
CUST100252,26,female,business,7.4,53700,653,1,10,2,0,2,4100.0,0.7,0.228,275700.0,122500.0,391600,48,personal,1,1,1,1,1,0
CUST100253,41,male,business,5.4,72000,637,5,94,11,0,2,21500.0,0.369,0.334,112200.0,73900.0,121600,48,home_improvement,1,1,1,1,1,0
CUST100254,50,male,salaried,15.1,62500,713,2,17,3,0,1,20900.0,0.601,0.51,205300.0,154100.0,263100,24,personal,1,1,1,1,0,1
CUST100255,34,female,salaried,5.3,49600,656,2,37,5,0,4,13400.0,0.266,0.529,158200.0,92400.0,231400,18,home,1,1,1,1,0,0
CUST100256,57,female,salaried,16.4,58600,705,6,57,3,0,0,10400.0,0.482,0.505,382900.0,157700.0,230000,12,vehicle,1,1,1,1,1,1
CUST100257,32,male,salaried,7.1,43900,621,4,60,4,0,1,3500.0,0.644,0.25,98500.0,47300.0,268800,36,vehicle,1,1,1,1,1,0
CUST100258,42,female,salaried,13.3,39400,681,2,22,2,0,1,12100.0,0.574,0.541,91000.0,72700.0,221500,24,medical,1,1,1,1,0,0
CUST100259,36,female,business,4.8,82400,717,6,103,5,0,1,9000.0,0.313,0.286,103700.0,92700.0,350100,24,home,1,0,1,1,0,1
CUST100260,46,female,business,6.2,36600,631,1,17,0,0,0,1500.0,0.037,0.104,219500.0,47800.0,82700,36,home,1,1,1,0,1,0
CUST100261,29,male,salaried,4.0,90500,593,1,13,1,0,1,7500.0,0.305,0.331,402400.0,298800.0,404900,18,consumer,1,1,1,1,1,0
CUST100262,64,female,salaried,6.3,41100,710,4,90,6,0,3,1400.0,0.351,0.081,57300.0,24500.0,69000,36,personal,1,1,1,1,0,1
CUST100263,62,male,salaried,6.9,184500,765,7,105,0,0,1,53900.0,0.382,0.355,694600.0,285400.0,278700,24,medical,1,1,1,1,0,1
CUST100264,52,female,salaried,9.7,68100,672,5,83,2,0,1,12900.0,0.245,0.34,169700.0,146800.0,369300,36,medical,1,1,1,1,0,1
CUST100265,44,male,salaried,2.4,35000,630,3,60,6,1,4,11000.0,0.701,0.415,118300.0,89400.0,127100,36,personal,1,1,1,1,1,0
CUST100266,54,male,salaried,2.4,95800,643,2,21,5,0,2,31800.0,0.229,0.361,198300.0,55100.0,99300,36,medical,1,1,0,1,1,0
CUST100267,42,female,salaried,5.5,47200,693,0,0,0,0,0,15400.0,0.247,0.427,209300.0,65500.0,228900,48,education,1,1,1,1,0,0
CUST100268,61,female,self_employed,3.3,69100,637,1,18,0,0,2,16600.0,0.306,0.339,199700.0,44600.0,490100,72,education,1,1,1,1,1,0
CUST100269,23,male,salaried,19.1,148800,722,2,45,1,0,2,28800.0,0.266,0.244,667100.0,522300.0,271000,36,personal,1,1,1,1,1,1
CUST100270,30,male,salaried,6.6,60700,730,2,36,2,0,2,15100.0,0.164,0.396,378500.0,97300.0,214200,24,personal,1,1,1,1,1,1
CUST100271,41,male,salaried,3.7,54800,592,2,29,1,0,2,11400.0,0.69,0.319,294200.0,64000.0,291200,48,personal,1,1,1,1,1,0
CUST100272,50,male,salaried,17.1,64700,730,5,59,1,0,2,15700.0,0.604,0.426,195100.0,64800.0,142200,12,education,1,1,1,1,0,1
CUST100273,52,male,salaried,5.4,40000,652,2,40,0,0,4,4800.0,0.547,0.175,168700.0,69500.0,39500,18,home_improvement,1,0,1,1,0,0
CUST100274,53,female,self_employed,6.9,60700,637,2,35,3,0,1,17900.0,0.6,1.488,413600.0,357900.0,434600,6,business,1,1,1,1,1,0
CUST100275,63,male,self_employed,4.3,19600,666,3,47,4,0,1,8000.0,0.4,0.669,0.0,0.0,122700,24,home,1,1,1,1,0,0
CUST100276,58,female,self_employed,9.5,43800,742,1,17,0,0,0,2300.0,0.067,0.436,31900.0,20200.0,201600,12,personal,1,1,1,1,1,1
CUST100277,62,male,self_employed,13.4,43800,670,3,36,3,0,0,13000.0,0.475,0.381,243300.0,176000.0,221700,60,home_improvement,1,1,1,1,1,1
CUST100278,36,female,self_employed,7.8,48100,753,0,0,0,0,1,11400.0,0.375,0.542,77800.0,33400.0,175900,12,business,1,1,1,1,0,0
CUST100279,52,female,contract,21.0,36800,726,3,49,2,0,1,5500.0,0.135,0.541,260400.0,59200.0,259300,18,consumer,1,1,1,1,1,1
CUST100280,51,female,self_employed,5.4,39000,655,2,41,3,0,1,700.0,0.149,0.092,137600.0,93700.0,174200,60,education,1,1,1,1,1,1
CUST100281,48,male,salaried,6.9,61700,667,4,54,2,0,4,17100.0,0.306,0.437,154600.0,64300.0,355400,36,vehicle,1,1,1,1,1,0
CUST100282,48,male,business,7.1,40800,703,4,37,3,0,0,14500.0,0.374,0.436,38800.0,12500.0,235400,72,business,1,1,1,1,1,0
CUST100283,44,female,business,8.3,80500,709,8,146,6,0,1,26200.0,0.494,0.418,548300.0,205800.0,448900,60,personal,1,1,1,1,0,1
CUST100284,39,male,salaried,0.4,140600,749,6,131,1,0,3,32000.0,0.318,0.681,339300.0,97400.0,382800,6,education,1,1,1,1,0,1
CUST100285,27,male,salaried,12.0,88100,700,1,16,1,0,0,18400.0,0.608,0.544,204900.0,182900.0,531600,18,personal,1,1,1,1,1,0
CUST100286,25,male,salaried,27.4,126400,841,1,17,0,0,0,34300.0,0.091,0.482,583600.0,118800.0,640200,24,business,1,1,1,1,1,1
CUST100287,21,female,business,2.0,101000,707,4,75,1,0,2,4000.0,0.965,0.184,684300.0,502600.0,526300,36,home,1,1,1,1,0,0
CUST100288,36,male,salaried,3.9,75400,707,1,18,1,0,0,13400.0,0.503,0.261,121500.0,81000.0,150500,24,personal,1,1,1,1,1,1
CUST100289,37,male,salaried,12.7,37200,634,6,102,12,0,0,12300.0,0.112,0.346,52000.0,12500.0,20000,36,vehicle,1,1,1,1,0,0
CUST100290,64,male,salaried,18.2,42600,664,3,36,3,1,1,8400.0,0.346,0.217,164200.0,72000.0,20000,24,home,1,1,1,1,1,0
CUST100291,31,male,salaried,12.0,47700,708,2,18,2,0,1,9400.0,0.85,0.317,275200.0,161200.0,273500,48,education,1,1,1,1,0,0
CUST100292,30,female,salaried,23.2,30300,668,5,108,7,0,4,9900.0,0.439,0.6,182300.0,94500.0,149300,18,business,1,1,1,1,1,0
CUST100293,22,female,salaried,10.9,46600,666,2,41,3,0,0,11900.0,0.309,0.461,239500.0,208700.0,172600,18,education,1,1,1,1,0,1
CUST100294,26,female,self_employed,3.9,28900,653,2,25,3,0,2,11500.0,0.411,0.42,138400.0,59900.0,23400,36,personal,1,1,1,1,0,0
CUST100295,50,female,contract,9.0,59400,707,4,56,4,0,2,19400.0,0.414,0.377,266400.0,117900.0,106900,36,education,1,1,0,1,0,0
CUST100296,37,female,salaried,24.1,107000,763,1,16,0,0,0,24900.0,0.569,0.317,400800.0,214300.0,54100,6,home,1,1,1,1,1,1
CUST100297,48,female,salaried,9.3,36300,680,8,146,6,0,1,11900.0,0.173,0.782,140400.0,57600.0,197800,12,education,1,1,1,1,0,0
CUST100298,25,male,salaried,3.4,34300,659,6,132,12,0,3,11500.0,0.495,0.539,152100.0,129000.0,167500,24,education,1,1,0,1,1,0
CUST100299,55,female,business,6.7,66300,692,1,21,1,0,2,25200.0,0.528,0.594,270700.0,80400.0,340600,24,consumer,1,1,1,1,1,0
CUST100300,33,female,self_employed,12.0,62200,736,0,0,0,0,1,3800.0,0.146,0.393,254800.0,105800.0,371800,18,business,1,1,1,1,0,1
CUST100301,23,female,salaried,5.6,135800,746,2,33,1,0,2,10300.0,0.14,0.143,599800.0,390100.0,440500,48,education,1,1,1,1,1,1
CUST100302,62,male,salaried,7.1,55100,652,4,68,8,0,3,6700.0,0.382,0.414,102300.0,90800.0,386200,24,business,1,1,1,1,1,0
CUST100303,37,female,salaried,10.9,84400,755,3,47,1,0,2,14400.0,0.259,0.451,50900.0,28300.0,568000,24,business,1,1,1,1,1,1
CUST100304,35,female,salaried,3.3,52400,716,2,23,1,0,1,22400.0,0.091,0.472,143100.0,50500.0,166500,72,personal,1,1,1,1,1,1
CUST100305,23,male,salaried,2.9,121600,720,1,17,0,0,2,43700.0,0.316,0.718,640600.0,494600.0,261600,6,education,1,1,1,1,1,1
CUST100306,47,female,salaried,14.2,75900,735,2,45,3,0,1,5700.0,0.483,0.699,313600.0,76700.0,567800,12,personal,1,0,1,1,1,1
CUST100307,33,male,self_employed,6.9,86300,643,4,40,4,0,1,20400.0,0.223,0.272,218900.0,83700.0,110900,36,personal,1,1,1,1,1,0
CUST100308,31,male,salaried,3.5,98300,746,7,74,3,0,3,10700.0,0.427,0.288,476800.0,357600.0,421600,24,consumer,1,1,1,1,0,1
CUST100309,51,female,business,4.8,36100,753,1,21,1,0,1,10100.0,0.228,0.344,6600.0,2200.0,84100,36,medical,1,1,1,1,1,1
CUST100310,51,male,business,12.1,62800,676,2,24,2,0,0,5100.0,0.384,0.244,367300.0,82900.0,367800,36,home,1,1,1,1,1,1
CUST100311,27,male,salaried,2.4,41900,627,2,28,2,0,2,12800.0,0.658,0.376,0.0,0.0,106400,36,home_improvement,1,1,1,1,0,0
CUST100312,26,male,self_employed,8.4,92600,739,7,109,3,0,1,26500.0,0.43,0.476,289300.0,70900.0,422700,24,vehicle,1,1,1,1,0,1
CUST100313,31,female,business,9.1,60900,674,5,68,2,0,1,13700.0,0.307,0.448,427300.0,325400.0,488200,36,personal,1,1,1,1,0,1
CUST100314,56,male,salaried,1.3,59600,691,3,61,5,0,3,12200.0,0.641,0.238,48000.0,41100.0,95200,48,home_improvement,1,1,1,1,0,0
CUST100315,32,female,contract,2.8,57100,623,3,34,2,0,1,11000.0,0.329,0.273,308000.0,206900.0,164400,36,personal,1,1,1,1,1,0
CUST100316,40,male,salaried,7.9,40100,737,6,72,6,0,1,9800.0,0.648,0.41,281100.0,208000.0,238800,36,personal,1,1,1,1,1,1
CUST100317,26,male,self_employed,18.0,75200,781,2,34,0,0,3,9000.0,0.338,0.147,28900.0,21800.0,74000,36,personal,1,1,1,1,1,1
CUST100318,29,male,salaried,4.6,58800,739,3,63,3,0,2,11600.0,0.235,0.432,289700.0,202700.0,330700,24,education,1,1,1,1,0,1
CUST100319,50,female,salaried,11.5,82000,693,3,43,5,0,1,13400.0,0.054,0.217,276100.0,231100.0,104900,24,personal,1,1,1,1,1,0
CUST100320,55,male,salaried,9.2,58500,674,4,35,5,0,1,6600.0,0.494,0.188,293500.0,145700.0,159000,36,consumer,1,1,1,1,1,0
CUST100321,59,male,contract,11.1,78700,652,6,101,7,0,1,13500.0,0.168,0.22,198900.0,61600.0,136200,36,personal,1,1,1,1,0,0
CUST100322,45,female,salaried,3.9,25000,617,2,37,5,0,1,4700.0,0.254,0.693,150700.0,,151500,12,home,1,1,1,1,0,0
CUST100323,33,female,business,8.4,74800,697,5,64,6,0,1,13200.0,0.349,0.244,256800.0,119600.0,181400,36,vehicle,1,1,0,1,0,1
CUST100324,40,male,salaried,5.0,52800,666,1,21,3,0,3,9200.0,0.443,0.194,90300.0,68000.0,62600,60,medical,1,1,1,1,1,0
CUST100325,28,female,contract,12.0,54800,683,7,77,7,0,2,7600.0,0.105,0.454,61000.0,29200.0,311500,18,home,1,1,1,1,0,1
CUST100326,31,male,salaried,8.2,119900,762,2,45,1,0,1,31700.0,0.349,0.499,187300.0,53000.0,505300,18,personal,1,1,1,1,1,1
CUST100327,42,female,salaried,3.6,136900,621,1,24,0,0,0,13800.0,0.143,0.195,210800.0,67000.0,771100,60,education,1,1,1,1,1,1
CUST100328,56,male,business,7.6,42300,673,0,0,0,0,1,14400.0,0.229,0.422,74100.0,34200.0,123600,36,consumer,1,1,1,1,0,0
CUST100329,32,male,contract,11.4,71200,694,3,66,6,0,0,6300.0,0.584,0.116,432200.0,190600.0,93600,48,home,1,1,1,1,0,1
CUST100330,37,female,salaried,10.2,60600,739,4,39,1,0,0,16100.0,0.526,0.387,221900.0,160200.0,132500,18,vehicle,1,1,1,1,0,1
CUST100331,22,male,salaried,10.0,81300,719,4,53,3,0,1,22400.0,0.591,0.419,154800.0,69200.0,421300,36,home_improvement,1,1,1,1,1,1
CUST100332,22,male,salaried,4.3,36100,663,2,23,1,0,3,4300.0,0.358,0.262,27100.0,11300.0,123900,24,business,1,1,1,1,1,0
CUST100333,45,female,salaried,3.3,49100,644,1,19,4,0,0,3800.0,0.268,0.144,245400.0,58700.0,117600,36,home,1,1,1,1,1,0
CUST100334,64,male,salaried,11.4,36700,814,3,39,0,0,3,8600.0,0.31,0.337,255300.0,96400.0,271500,72,medical,1,1,1,1,0,1
CUST100335,46,female,self_employed,4.9,58800,712,1,19,2,0,0,18000.0,0.144,0.441,26400.0,20700.0,189900,24,consumer,1,1,1,1,0,1
CUST100336,22,male,salaried,8.2,66400,616,6,123,15,0,1,10600.0,0.325,0.368,120600.0,54800.0,332200,24,personal,1,1,1,1,1,0
CUST100337,46,male,self_employed,5.8,25200,648,4,74,2,0,1,1600.0,0.239,0.369,76700.0,43800.0,184500,24,consumer,1,1,1,1,1,0
CUST100338,26,male,salaried,4.0,23200,743,1,15,1,0,2,8200.0,0.269,0.546,125600.0,45500.0,161200,36,personal,1,1,1,1,1,0
CUST100339,52,female,salaried,9.7,42100,667,0,0,0,0,1,1800.0,0.128,0.21,162400.0,87500.0,253300,36,vehicle,1,1,1,1,0,0
CUST100340,41,male,salaried,8.7,116900,747,1,10,2,0,1,6500.0,0.332,0.631,575400.0,416000.0,807100,12,education,1,1,1,1,1,1
CUST100341,37,female,salaried,3.5,117900,616,5,64,6,0,0,16400.0,0.182,0.414,764400.0,650700.0,778500,24,home,1,1,0,1,0,0
CUST100342,30,female,self_employed,7.4,148700,731,4,76,4,0,2,49800.0,0.279,0.619,803700.0,,759100,18,personal,1,1,0,1,1,1
CUST100343,28,female,business,2.9,84500,700,2,25,1,0,1,34000.0,0.223,0.5,213800.0,60200.0,198900,24,medical,1,1,1,1,1,1
CUST100344,36,male,salaried,2.5,60900,667,1,13,1,0,3,25000.0,0.234,0.438,79900.0,37400.0,81300,48,consumer,1,1,1,1,0,0
CUST100345,41,male,self_employed,6.5,39300,601,0,0,0,0,1,2300.0,0.173,0.219,147900.0,123000.0,113200,18,consumer,1,1,1,1,1,0
CUST100346,46,male,business,5.4,37500,664,2,17,3,0,0,5900.0,0.268,0.528,207900.0,138300.0,250000,18,personal,1,1,1,1,0,0
CUST100347,52,female,self_employed,0.9,36300,660,3,58,5,0,0,9800.0,0.35,0.337,120600.0,89200.0,175300,72,vehicle,1,1,1,1,0,0
CUST100348,64,male,salaried,,74900,635,2,41,3,0,2,18200.0,0.345,0.38,407900.0,310100.0,369200,36,education,0,1,1,1,1,0
CUST100349,22,female,salaried,3.0,55700,650,0,0,0,0,4,4600.0,0.615,0.155,81500.0,60600.0,144300,36,business,1,1,1,1,1,0
CUST100350,63,male,self_employed,4.3,68000,659,1,12,1,0,1,6600.0,0.498,0.256,236400.0,61100.0,259000,24,home,1,1,1,1,1,0
CUST100351,46,male,salaried,11.8,27400,674,0,0,0,0,1,12800.0,0.256,0.487,143700.0,71500.0,20000,36,vehicle,1,1,1,1,0,0
CUST100352,24,male,business,7.3,26300,704,3,57,0,0,1,3400.0,0.661,0.183,67800.0,52600.0,84700,60,personal,1,1,1,1,0,1
CUST100353,60,female,business,7.1,47800,684,3,55,2,0,3,12100.0,0.619,0.332,72600.0,23800.0,68000,18,home_improvement,1,1,1,1,1,0
CUST100354,59,male,salaried,7.9,64100,675,7,157,11,1,0,22000.0,0.581,0.425,344500.0,305300.0,94900,18,consumer,1,1,1,1,0,0
CUST100355,33,female,salaried,7.4,111800,779,3,64,2,0,2,33600.0,0.316,0.369,202100.0,86500.0,274400,36,consumer,1,1,1,1,1,1
CUST100356,28,female,salaried,11.4,35400,719,2,20,0,0,1,10200.0,0.219,0.818,205800.0,96600.0,224900,12,personal,1,1,1,1,1,0
CUST100357,34,male,salaried,5.2,48400,729,2,19,3,0,3,2000.0,0.422,0.132,216500.0,171300.0,158700,36,home_improvement,1,1,1,1,0,1
CUST100358,57,female,contract,12.6,128600,728,0,0,0,0,1,24600.0,0.212,0.24,344500.0,227400.0,446700,72,home_improvement,1,1,1,1,0,1
CUST100359,62,male,business,8.3,45600,664,4,92,4,0,1,12100.0,0.227,0.395,227500.0,164500.0,213500,36,personal,1,1,1,1,1,0
CUST100360,34,male,salaried,8.5,88600,696,4,84,8,0,0,19100.0,0.176,0.299,290300.0,72300.0,532400,72,personal,1,1,1,1,0,1
CUST100361,42,female,salaried,7.0,83300,728,2,22,2,0,2,26100.0,0.189,0.358,230000.0,80200.0,132800,36,business,1,1,1,1,0,1
